gabor_sc5_filter_9,0.0002897476317826466
gabor_sc5_filter_5,0.0002882702753739874
gabor_sc5_filter_7,0.0002732205253977386
gabor_sc3_filter_11,0.00027194650306862714
gabor_sc3_filter_5,0.0002547094617852608
gabor_sc3_filter_7,0.00025255386354632796
orb_sc31_mean,0.00024756939781380593
orb_sc31_kurtosis,0.0002475442564400062
gabor_sc3_filter_3,0.00024646202739519286
orb_sc31_skew,0.0002287380982196218
gabor_sc3_filter_9,0.0002264510357950269
orb_sc31_max,0.00022013875156260136
orb_sc71_max,0.0002160080281939436
orb_sc51_kurtosis,0.00019705291433855333
orb_sc51_max,0.00014936039739098074
orb_sc51_skew,0.00014679811295901138
